Job Title,Company Name,Location,Summary,Posting Date
Front End Software Engineer,Ampcus IncCompany Name - Ampcus Inc,Remote,Exciting Opportunity! Ampcus currently have an opportunity for an Front End Software Engineer which is aRemote job.This is a 11 Months Contractjob and Please find the job description below. What Youll Do: Work with a team of developers to drive customer savings across a variety of online merchantsUtilize a ticketing-based workflow prioritized by a product/project manager to expand and maintain CapitalOne Shopping site experiencesPerform software development on Front End Applications leveraging a,Posted 7 days ago | Updated 4 hours ago
Front End Software Engineer,Jobelephant.comCompany Name - Jobelephant.com,"Elk Grove, CA, USA","The City of Elk Grove is currently accepting applications for Senior Information Technology Analyst $92,798.00 - $124,371.00 annually + excellent benefits The City of Elk Grove is hiring a Senior IT Analyst to join the City's dynamic and collaborative Information Services Department. The ideal candidate is someone who thrives in a team environment, has experience in ERP application support, report writing, Office365 SharePoint development, and vendor relations. They will have stellar communicati",Posted 14 days ago | Updated 14 days ago
Front End Software Engineer,Catapult RecruitingCompany Name - Catapult Recruiting,"Las Vegas, NV, USA","Project Management Remote / Hybrid / Onsite Contract  Notes From The Manager  FinancialWMS  Manhattan a PlusPlanviewRetailSupply ChainMerchandisingLabor Management Experience in a Distribution CenterData / Process FlowWorking with SuppliersDistribution Center Exp. PM with Distribution Center, Supply Chain, WMS experience:  WMS  runs the DCs; Manhattan Associates (WMS, and Transportation, Forecasting and Replenishment)  all supply chain needs  Point of departure (from the supplier), container mov",Posted 34 days ago | Updated 1 day ago
Front End Software Engineer,Sapear IncCompany Name - Sapear Inc,,"Job Title:  Licensed Practical Nurse  (Onsite)  Location: Nashville,TN  Duration:  6 Months  Job Type:  Corp-Corp / 1099 / Contract W2  Rate: $40/hr. on W2 & $50/hr on 1099  Client: State of Tennessee  Note: This is a Day Shift 6 AM to 7 PM Position Job Description: Currently licensed as a practical nurse with the State of Tennessee or holds a privilege to practice in the State of Tennessee under the Nurse Licensure Compact (NLC).  Performs BLS (Basic Life Support), CPR (cardiopulmonary resuscit",Posted 20 hours ago | Updated 19 hours ago
Front End Software Engineer,JobotCompany Name - Jobot,"Oconomowoc, WI, USA","Fantastic Opportunity for an Assistant Project Manager to work on a variety of ground-up project work!!  This Jobot Job is hosted by: Kelly Anne Wight Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $60,000 - $80,000 per year  A bit about us:  My client is a growth-minded General Contractor who is seeking a Project Engineer who is looking to grow their career in Ground-up Construction. They have seen year over year growth and have a steady bac",Posted 2 days ago | Updated 3 hours ago
Front End Software Engineer,JobotCompany Name - Jobot,"Milwaukee, WI, USA","Fantastic Opportunity for an Assistant Project Manager to work on a variety of ground-up project work!!  This Jobot Job is hosted by: Kelly Anne Wight Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $60,000 - $80,000 per year  A bit about us:  My client is a growth-minded General Contractor who is seeking a Project Engineer who is looking to grow their career in Ground-up Construction. They have seen year over year growth and have a steady bac",Posted 2 days ago | Updated 3 hours ago
Front End Software Engineer,ECCO SelectCompany Name - ECCO Select,Remote,"You will be responsible for adhering to project management governance on multiple current and future projects. Additionally, You will be accountable for generating project schedules, identifying/staffing needed resourcing, completing the procurement of vendor products / implementation services, and submitting funding requests as required. You will manage the delivery efforts and report status of each to the Executive Steering Committee. You will work with multiple business and platform areas inc",Posted 5 days ago | Updated 5 days ago
Front End Software Engineer,Thoughtwave Software and SolutionsCompany Name - Thoughtwave Software and Solutions,,"Role:Senior Mainframe Developer (Natural / Adabas)  Location:2 months onsite in Richmond, VA and then 100% remote Duration:Long-term contract Requirement: Natural developer at a very high technical level and project manager for small medium and large projects in a mainframe environment.  May meet with business user on projects to learn requirements, develop and implement solution,  or to create requirements for junior programmers. Manage, define, develop and maintain application software support",Posted 4 days ago | Updated 1 day ago
Front End Software Engineer,Cyber Sphere LLCCompany Name - Cyber Sphere LLC,Remote,"Title Oracle Fusion Program Manager Location - Remote Duration Contract/Full time  Title: Oracle Fusion Program Manager Location: Remote Duration: Long-term  JD: As an Oracle Cloud Project Manager, your main responsibility will be to oversee a team of Consultants and Client personnel, guiding them through all phases of Oracle Cloud ERP implementation projects. This role requires extensive project management expertise within a Consulting firm, as well as a comprehensive understanding of Oracle Cl",Posted 2 hours ago
Front End Software Engineer,SSN Group LLCCompany Name - SSN Group LLC,"Richmond, VA, USA","A well-known law firm in the DC area is looking to add a Senior IT project manager to their team. This role will be working directly with clients and acting as a liaison between the stakeholders and the tech teams. They are looking for someone who has 3+ years of experience within the project management field, has experience working with Scrum, Sharepoint and other Microsoft technologies. This position is fully remote and direct hire. May be hybrid as needed in DC. Required Skills & Experience G",Posted 60+ days ago | Updated 15 days ago
Front End Software Engineer,JobotCompany Name - Jobot,"Asbury Park, NJ, USA","Sr. Electrical Engineer PE/Group Manager - Competitive Salary, Bonus, Benefits, Work/Life Balance  This Jobot Job is hosted by: Tony Barhoum Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $130,000 - $160,000 per year  A bit about us:  We are a full-service engineering consulting firm providing services for a broad range of projects and clients within the private and public marketplaces. Our design engineers provide cost-conscious, reliable, H",Posted 1 day ago | Updated 3 hours ago
Front End Software Engineer,JobotCompany Name - Jobot,"San Diego, CA, USA","Excellent Culture and Work/Life Balance!  This Jobot Job is hosted by: Kellie Hatcher Are you a fit? Easy Apply now by clicking the ""Apply Now"" button and sending us your resume. Salary: $85,000 - $110,000 per year  A bit about us:  Our client, a reputable heavy civil and water infrastructure general contractor, is seeking a Project Engineer to be part of our growing team. The Project Engineer will report to the Project Manager and work closely with and support the field team. This role will int",Posted 1 day ago | Updated 3 hours ago
Front End Software Engineer,Zentek Infosoft IncCompany Name - Zentek Infosoft Inc,"Atlanta, GA, USA","Description As a Sr. Project Manager at SymSoft, you will report to senior management through a broad spectrum of project management activities including Coordination of design/development activities, action items tracking, support administrative activities such as scheduling meetings, managing project calendars, and management of project communications. The Sr. Project Manager will also interact with customer staff and stakeholders at all levels. This is a full-time onsite position in Sacrament",Posted 32 days ago
